H50A,Lammi Mika,13F6200,,130.24
H50A,Wälchli  Jürg,19C1002,,137.28
H50A,Elo Jussi,13F6201,,137.49
H50A,Sucharda Jiří,BOR5802,C,138.42
H50A,Grandal Bjorn Henning,12N6200,,143.37
H50A,Björklund Anders,12S5700,,144.12
H50A,Skryja Bořivoj,PZR6106,C,147.26
H50A,Teigland Rune,11N6000,,147.56
H50A,Nieke Hagen,33D1032,,151.24
H50A,Hradecký Jaroslav,DOK6300,C,151.49
H50A,Ansorge Ronald,24D,,152.39
H50A,Vicari Silvio,34C6100,,153.57
H50A,Kožina Petr,PGP6000,C,157.37
H50A,Kettner Pavel,HCE5900,C,160.42
H50A,Toppari Reijo,29F0000,,162.10
H50A,Hirš Libor,VBM6000,C,165.06
H50A,Toppari Mauri,39F5800,,165.14
H50A,Genatis Uwe,16D6100,,167.17
H50A,Birgersson Jonny,13S6300,,171.01
H50A,Buhler Gerhard-Michael,33D1003,,172.21
H50A,Wiedenfeld Frank,19D6000,,177.37
H50A,Malý Evžen,JIL6102,C,194.44
H50A,Schmidt Jürgen,NNNDE01,,205.01
H50A,Jelínek Roman,CHC6301,C,207.03
H50A,Sobek Pavel,LLI6302,C,212.17
H50A,Šimek Miroslav,LME6300,C,230.18
H50A,Janeba Petr,CHC6001,C,230.43
H50A,Kymäläinen Jari,38F6101,,283.31
H50A,Malec Jaroslav,SLA6200,C,291.45
H55,Škorpil Martin,HOR5700,C,116.09
H55,Brettschneider Gerhard,13D,,123.42
H55,Korppi Heikki,32F0000,,124.17
H55,Hamelius Bengt,15S5500,,127.18
H55,Fiskum Lars-Erik,12N5800,,133.22
H55,Gurka Jiří,TUV4601,C,136.20
H55,Pilař Karel,MAS5501,C,142.23
H55,Běhoun Pavel,PHK5701,C,142.36
H55,Kraemer Werner,18D5800,,143.56
H55,Konopáč Jiří,TUR5803,C,144.22
H55,Pávek Miloš,BOR5801,C,149.02
H55,Kynčl Stanislav,JIL5401,C,159.48
H55,Kohler Hans,19C1004,,162.04
H55,Jaroš Vladimír,DCE5400,C,166.44
H55,Hansen Troels Bent,14D5800,,168.59
H55,Horák Petr,TJN5602,C,177.05
H55,Ahlqvist Hannu,33F0000,,177.41
H55,Doležal Miroslav,PGP5501,C,195.34
H55,Schmutterer Peter,33D1044,,216.19
H55,Gerhardt Joachim,33D1010,,217.53
H60,Hickethier Manfred,VLI5201,C,106.16
H60,Přinda Oldřich,VLI,C,109.58
H60,Tonn Konrad,19D5300,,118.06
H60,Halme Taipo,14F5300,,120.21
H60,Ryman Göran,13S5200,,121.54
H60,Peterka František,TJP4900,C,122.46
H60,Kallio Risto,14F0001,,122.48
H60,Provazník Jiří,TUR5102,C,122.53
H60,Farář Václav,LPU5201,C,127.00
H60,Nurminen Markku,11F5100,,127.03
H60,Karmazín Petr,VLI4901,C,127.57
H60,Tiltnes Arne,12N5100,,128.23
H60,Härtelt Helmut,19D5100,,129.07
H60,Väänänen Matti,26F0001,,129.45
H60,Ziesche Juergen,23D5000,,129.47
H60,Juřeník Josef,MOV5201,C,130.10
H60,Horáček Miroslav,VLI5000,C,137.44
H60,Hořínek Jaroslav,VSP5000,C,140.37
H60,Rančák Josef,BOR5004,C,141.12
H60,Frenzel Michael,23D4300,,145.35
H60,Jelínek Martin,PGP5103,C,145.50
H60,Genderjahn Ludwig,23D4800,,146.18
H60,Berström Jan,13S5300,,147.20
H60,Puhakka Niilo,22F0000,,151.57
H60,Babický Tomáš,DLT5001,C,152.54
H60,Tvrdek Vojtěch,LBE4900,C,153.06
H60,Andersson Karl-Erik,16S,,153.12
H60,Nilsson Kurt,13S5000,,165.05
H60,Ebneth Alfons,34D5300,,175.57
H60,Ptáček Ladislav,BBM5300,C,177.56
H65,Conrad Helmut,33D1005,,102.21
H65,Pospíšil Jaromír,PZR4417,C,110.52
H65,Švadlena Jiří,CHC4601,C,110.56
H65,Huber Kurt,19C0008,,115.02
H65,Jakubec Jindřich,TUR4801,C,118.05
H65,Mäkinen Jaakko,14F4500,,121.49
H65,Jirásek Jaroslav,SCH4701,C,124.12
H65,Hrobař Rudolf,SRK4702,C,124.22
H65,Peterka Josef,LLI4702,C,124.26
H65,Wansölin Ake,23S4801,,125.36
H65,Fišák Jan,MLA4401,C,141.23
H65,Kemppainen Markku,14A1005,,150.10
H65,Nejezchleba Jiří,KAS4600,C,154.27
H65,Nosál Stanislav,LBE4600,C,156.40
H65,Siegenthaler Fritz,19C1005,,161.05
H65,Fiala Miloš,KSH4801,C,164.19
H65,Zelený Vladimír,PGP4800,C,171.29
H65,Salmela Markku,27F0000,,178.12
H65,Müller Rainer,33D1029,,187.59
H65,Carlin Calle,23S4800,,195.52
H70,Havlík Jaroslav,SJC3601,C,097.15
H70,Karjalainen Jouko,21F4100,,103.03
H70,Novotný František,PUL4200,C,114.39
H70,Tiura Tapio,21F4300,,120.04
H70,W. George K. Kendray,35D4200,,129.13
H70,Gřunděl Ivan,SJH4201,C,131.56
H70,Úlehla Zdeněk,BOR4001,C,134.11
H70,Zábranský Emil,SLA4200,C,143.24
H70,Suchý Karel,PGP4300,C,144.11
H70,Andersson Östen,13S4100,,145.28
H70,Lisý Jan,ONO4201,C,159.29
H70,Štrojsa Josef,KAS4000,C,174.07
H75,Attl Vladimír,PGP3800,C,102.29
H75,Křtěnský Jaroslav,BOR3600,C,119.45
H75,Andersson Göte,13S3400,,137.13
H75,Puusaari Kalevi,24F0000,,137.28
H75,Lemnitzer Eberhard,13D3700,,166.08
H75,Kalnins Andris,13L3800,,179.21
HDR,Ježek František,SLA0501,C,054.43
HDR,Kašpar Vojtěch,ZAK0400,C,064.51
HDR,Podrábský Ctibor,VLI0700,C,067.14
HDR,Kašpar Štěpán,ZAK0401,C,067.50
HDR,Šnyrchová Kateřina,ABM0552,,071.50
HDR,Přinda Jan,VLI0803,C,076.07
HDR,Vřešťál Antonín,TUR0604,,076.41
HDR,Napp Thore,41D0500,,087.14
HDR,Kvapilová Kristýna,TUV0999,C,094.53
HDR,Zemková Pavlína,SLA0551,C,098.18
HDR,Malá Anežka,JIL0751,C,100.40
HDR,Vřešťál František,TUR0906,,105.11
HDR,Kubecová Mája,STB0550,,106.25
HDR,Benešová Michaela,SJH0651,C,112.35
HDR,Tóth Martin,12H1003,,131.48
HDR,Göttlich Vít,BOR0800,C,137.17
HDR,Neumann Johanna,31D0500,,142.01
HDR,Bryggar Anna,13S0600,,153.30
HDR,Lindborg Flodström Zara,13S0700,,185.00
P,Dejnožková Blanka,TJN9999,,104.09
P,Stískalová Eva,NNN,,126.00
T3,Huonder Stefgan,NNN,,105.04
T3,Milan Mitelman,NNN5800,,111.26
T3,Dejnožka Jiří,TJN7503,C,112.28
T3,Košková Anička,LLI9550,C,125.26
T3,Dressler Jan,SBK7911,C,130.37
T3,Kraemer Maika,18D,,138.05
T3,Schallberger,NNN,,139.52
T3,Pobuda Michal,SJH,,154.02
T3,Váczi Buda Benedek,13H,,174.34
T3,Červenka Jiří,MLA5804,,175.06
T3,Gustafsson Tiina,15F0001,,181.41
T3,Myslivcová Markéta,SHK,,186.11
T3,Anke Winnig,NNN,,205.33
T6,Kořínek Zdeněk,PEN6201,C,259.00
